time_h,pH,temperature_C,pressure_bar,dissolved_oxygen_pct,viable_cell_density,dead_cell_density,viability_pct,growth_rate_h,death_rate_h,substrate_g_L,lactate_g_L
47.233333,7.1815,37.0177,1.1994,39.9231,882647.0,377038.0,70.07,0.031587,0.016774,14.7186,0.011
47.25,7.1796,37.0251,1.1993,39.9453,882864.0,377160.0,70.07,0.031576,0.016779,14.7203,0.011
47.266667,7.1779,37.0245,1.1985,39.9548,883082.0,377281.0,70.07,0.031571,0.016787,14.7219,0.0111
47.283333,7.1796,37.0262,1.198,39.9352,883299.0,377402.0,70.06,0.031567,0.016792,14.7236,0.0111
47.3,7.1816,37.0244,1.1979,40.0616,883517.0,377524.0,70.06,0.031568,0.016789,14.7253,0.0111
47.316667,7.1798,37.031,1.1973,40.1004,883735.0,377645.0,70.06,0.031604,0.01676,14.7269,0.0111
47.333333,7.1822,37.0272,1.1967,39.9676,883954.0,377766.0,70.06,0.031602,0.016766,14.7286,0.0111
47.35,7.1812,37.0302,1.1963,39.9757,884172.0,377887.0,70.06,0.031584,0.016775,14.7303,0.0111
47.366667,7.178,37.0282,1.1958,39.9719,884390.0,378008.0,70.06,0.031581,0.01678,14.7319,0.0111
47.383333,7.1774,37.02,1.1956,39.9132,884608.0,378130.0,70.05,0.031567,0.016794,14.7336,0.0111
47.4,7.1747,37.0267,1.1957,39.7758,884826.0,378251.0,70.05,0.031554,0.016802,14.7352,0.0111
47.416667,7.1739,37.0322,1.1955,39.8849,885042.0,378374.0,70.05,0.03151,0.01684,14.7369,0.0111
47.433333,7.1726,37.0349,1.1964,39.9203,885259.0,378496.0,70.05,0.031527,0.016831,14.7386,0.0111
47.45,7.1699,37.0283,1.1974,39.8728,885475.0,378618.0,70.05,0.031528,0.016834,14.7402,0.0111
47.466667,7.1734,37.025,1.1977,39.7904,885692.0,378741.0,70.05,0.031507,0.016852,14.7419,0.0111
47.483333,7.1727,37.019,1.198,39.808,885908.0,378863.0,70.04,0.03151,0.016842,14.7436,0.0111
47.5,7.1748,37.0155,1.1975,39.8304,886125.0,378985.0,70.04,0.031512,0.016841,14.7452,0.0111
47.516667,7.1729,37.0222,1.1976,39.8188,886342.0,379107.0,70.04,0.031528,0.016824,14.7469,0.0111
47.533333,7.175,37.0214,1.1967,39.7603,886559.0,379230.0,70.04,0.031515,0.016839,14.7486,0.0111
47.55,7.1785,37.0216,1.1958,39.7963,886776.0,379352.0,70.04,0.031512,0.016838,14.7502,0.0111
47.566667,7.1778,37.0156,1.1954,39.8722,886993.0,379474.0,70.04,0.031535,0.016816,14.7519,0.0111
47.583333,7.1734,37.0099,1.1958,39.9811,887211.0,379596.0,70.04,0.031549,0.016805,14.7536,0.0111
47.6,7.1757,37.0043,1.197,39.8947,887429.0,379718.0,70.03,0.031553,0.016808,14.7552,0.0111
47.616667,7.1771,37.0074,1.1967,39.9455,887647.0,379840.0,70.03,0.031548,0.016807,14.7569,0.0111
47.633333,7.1766,37.0118,1.1957,39.9701,887866.0,379962.0,70.03,0.031566,0.016793,14.7585,0.0111
47.65,7.1762,37.019,1.196,40.0524,888084.0,380084.0,70.03,0.031566,0.016794,14.7602,0.0112
47.666667,7.1783,37.0179,1.1967,40.1007,888303.0,380206.0,70.03,0.031582,0.016784,14.7619,0.0112
47.683333,7.1802,37.0028,1.1963,40.1844,888523.0,380327.0,70.03,0.031603,0.016765,14.7635,0.0112
47.7,7.1776,37.0085,1.197,40.1273,888744.0,380448.0,70.02,0.03163,0.016741,14.7652,0.0112
47.716667,7.1732,37.0047,1.1986,40.0645,888963.0,380570.0,70.02,0.031608,0.016761,14.7669,0.0112
47.733333,7.172,36.9982,1.1994,40.0452,889182.0,380692.0,70.02,0.031574,0.016793,14.7685,0.0112
47.75,7.1713,37.0074,1.1999,39.9833,889401.0,380814.0,70.02,0.031564,0.016802,14.7702,0.0112
47.766667,7.169,37.0147,1.1999,39.8842,889620.0,380936.0,70.02,0.031547,0.016817,14.7719,0.0112
47.783333,7.1654,37.0073,1.1991,39.7586,889837.0,381059.0,70.02,0.031511,0.016848,14.7735,0.0112
47.8,7.1637,37.0013,1.1988,39.8812,890053.0,381182.0,70.01,0.031462,0.016891,14.7752,0.0112
47.816667,7.1642,37.0002,1.1992,39.8725,890270.0,381306.0,70.01,0.031477,0.016884,14.7769,0.0112
47.833333,7.1664,37.002,1.1994,40.0581,890486.0,381429.0,70.01,0.031479,0.016881,14.7785,0.0112
47.85,7.1699,36.995,1.1997,40.0037,890704.0,381552.0,70.01,0.031534,0.016836,14.7802,0.0112
47.866667,7.172,36.9862,1.199,40.0257,890923.0,381674.0,70.01,0.031544,0.016822,14.7818,0.0112
47.883333,7.1755,36.9897,1.1996,40.0484,891142.0,381797.0,70.01,0.031559,0.016807,14.7835,0.0112
47.9,7.1767,36.9866,1.2001,40.1118,891362.0,381919.0,70.01,0.031583,0.016784,14.7852,0.0112
47.916667,7.1773,36.9861,1.2012,40.1043,891582.0,382041.0,70.0,0.031602,0.016768,14.7868,0.0112
47.933333,7.1782,36.9895,1.201,40.0455,891803.0,382162.0,70.0,0.031603,0.016767,14.7885,0.0112
47.95,7.1799,36.9894,1.2021,40.0938,892023.0,382284.0,70.0,0.031595,0.016771,14.7902,0.0112
47.966667,7.179,36.9943,1.2022,40.1731,892244.0,382406.0,70.0,0.031612,0.016757,14.7918,0.0112
47.983333,7.1783,36.9957,1.202,40.1672,892465.0,382528.0,70.0,0.031626,0.016747,14.7935,0.0112
48.0,7.1767,36.9995,1.2021,40.2409,892686.0,382649.0,70.0,0.031622,0.016751,14.7952,0.0112
48.016667,7.1774,36.9968,1.2025,40.1762,892908.0,382771.0,69.99,0.031631,0.016746,14.7968,0.0113
48.033333,7.181,37.0039,1.2031,40.1907,893129.0,382893.0,69.99,0.03162,0.016754,14.7985,0.0113
48.05,7.1803,37.0045,1.2032,40.1439,893351.0,383014.0,69.99,0.031637,0.016737,14.8002,0.0113
48.066667,7.1844,37.0082,1.2024,40.2574,893572.0,383136.0,69.99,0.031625,0.016747,14.8018,0.0113
48.083333,7.1851,37.001,1.2017,40.3391,893795.0,383257.0,69.99,0.031664,0.016714,14.8035,0.0113
48.1,7.1903,37.0075,1.2024,40.3988,894018.0,383378.0,69.99,0.031684,0.016697,14.8051,0.0113
48.116667,7.192,37.0096,1.2026,40.4241,894242.0,383499.0,69.99,0.031709,0.016676,14.8068,0.0113
48.133333,7.1903,37.0141,1.2034,40.3872,894466.0,383619.0,69.98,0.031717,0.016669,14.8085,0.0113
48.15,7.1898,37.017,1.2027,40.2807,894690.0,383740.0,69.98,0.031705,0.01668,14.8101,0.0113
48.166667,7.1931,37.0138,1.2026,40.2257,894914.0,383861.0,69.98,0.031681,0.016698,14.8118,0.0113
48.183333,7.1966,37.0191,1.2022,40.1369,895137.0,383982.0,69.98,0.031676,0.0167,14.8135,0.0113
48.2,7.1958,37.0225,1.2022,40.1363,895360.0,384103.0,69.98,0.03166,0.016712,14.8151,0.0113
48.216667,7.1964,37.027,1.202,40.1578,895583.0,384225.0,69.98,0.031658,0.016714,14.8168,0.0113
48.233333,7.194,37.0431,1.2017,40.1621,895806.0,384346.0,69.98,0.031662,0.016712,14.8185,0.0113
48.25,7.1956,37.0397,1.2016,40.1528,896029.0,384468.0,69.98,0.031653,0.016726,14.8201,0.0113
48.266667,7.1934,37.0419,1.2004,40.2574,896252.0,384589.0,69.97,0.031655,0.016723,14.8218,0.0113
48.283333,7.1956,37.0453,1.1993,40.1919,896476.0,384711.0,69.97,0.031674,0.016711,14.8235,0.0113
48.3,7.1993,37.0714,1.2001,40.2482,896699.0,384832.0,69.97,0.03166,0.016722,14.8251,0.0113
48.316667,7.2007,37.0648,1.2007,40.1633,896922.0,384954.0,69.97,0.031653,0.016745,14.8268,0.0113
48.333333,7.1975,37.0555,1.2013,40.1505,897144.0,385076.0,69.97,0.031641,0.016748,14.8284,0.0113
48.35,7.1978,37.0545,1.2005,40.0988,897367.0,385198.0,69.97,0.031646,0.016739,14.8301,0.0113
48.366667,7.1962,37.0445,1.2001,40.0235,897590.0,385320.0,69.97,0.031636,0.016745,14.8318,0.0113
48.383333,7.1978,37.048,1.1993,40.003,897813.0,385443.0,69.96,0.031626,0.016747,14.8334,0.0114
48.4,7.2027,37.0409,1.1996,40.0096,898035.0,385565.0,69.96,0.03162,0.016753,14.8351,0.0114
48.416667,7.2054,37.0422,1.1994,40.0134,898258.0,385687.0,69.96,0.031626,0.016745,14.8368,0.0114
48.433333,7.2054,37.0409,1.1986,40.0928,898480.0,385809.0,69.96,0.031624,0.016748,14.8384,0.0114
48.45,7.2079,37.0335,1.1985,40.0731,898704.0,385931.0,69.96,0.031641,0.016734,14.8401,0.0114
48.466667,7.2046,37.0209,1.1981,40.046,898927.0,386053.0,69.96,0.031638,0.016735,14.8418,0.0114
48.483333,7.2007,37.0217,1.199,40.0978,899150.0,386175.0,69.96,0.031641,0.016728,14.8434,0.0114
48.5,7.2003,37.0095,1.1995,40.1018,899374.0,386297.0,69.95,0.031654,0.016717,14.8451,0.0114
48.516667,7.2014,37.0218,1.199,39.9105,899598.0,386419.0,69.95,0.031658,0.016712,14.8468,0.0114
48.533333,7.1986,37.0246,1.1991,39.837,899821.0,386541.0,69.95,0.031614,0.016747,14.8484,0.0114
48.55,7.195,37.0219,1.1984,39.8796,900044.0,386663.0,69.95,0.031597,0.01676,14.8501,0.0114
48.566667,7.194,37.0175,1.198,39.9033,900266.0,386786.0,69.95,0.031605,0.016755,14.8517,0.0114
48.583333,7.1943,37.0186,1.1982,39.904,900489.0,386908.0,69.95,0.03161,0.01675,14.8534,0.0114
48.6,7.1918,37.0135,1.1981,40.0426,900712.0,387031.0,69.95,0.031611,0.01675,14.8551,0.0114
48.616667,7.1886,37.0106,1.1983,40.0206,900936.0,387153.0,69.94,0.031638,0.01673,14.8567,0.0114
48.633333,7.1917,37.0085,1.1983,40.072,901160.0,387275.0,69.94,0.031628,0.016739,14.8584,0.0114
48.65,7.1966,37.0174,1.1983,40.0648,901384.0,387397.0,69.94,0.031645,0.016724,14.8601,0.0114
48.666667,7.1968,37.0181,1.1979,40.1216,901608.0,387519.0,69.94,0.031648,0.016722,14.8617,0.0114
48.683333,7.1974,37.0175,1.1972,40.1188,901833.0,387641.0,69.94,0.03166,0.016713,14.8634,0.0114
48.7,7.1926,37.0135,1.197,40.1307,902057.0,387763.0,69.94,0.031659,0.016714,14.8651,0.0114
48.716667,7.1977,37.017,1.1981,40.1651,902282.0,387885.0,69.94,0.031658,0.016716,14.8667,0.0114
48.733333,7.2006,37.0287,1.1978,40.1044,902507.0,388007.0,69.93,0.031671,0.016705,14.8684,0.0114
48.75,7.2023,37.0282,1.1981,40.0826,902732.0,388129.0,69.93,0.031654,0.016721,14.8701,0.0114
48.766667,7.2006,37.0382,1.1975,40.1222,902956.0,388252.0,69.93,0.031649,0.016724,14.8717,0.0115
48.783333,7.2019,37.0274,1.1971,40.0727,903181.0,388374.0,69.93,0.031653,0.016725,14.8734,0.0115
48.8,7.2033,37.0246,1.1973,39.9745,903405.0,388496.0,69.93,0.031647,0.016726,14.875,0.0115
48.816667,7.2092,37.0247,1.1978,39.941,903630.0,388619.0,69.93,0.031627,0.01674,14.8767,0.0115
48.833333,7.2072,37.0366,1.1967,39.9622,903853.0,388741.0,69.93,0.031613,0.016753,14.8784,0.0115
48.85,7.2038,37.0334,1.1965,39.9006,904077.0,388864.0,69.92,0.031614,0.016755,14.88,0.0115
48.866667,7.2037,37.0163,1.1965,39.9003,904301.0,388987.0,69.92,0.031606,0.016759,14.8817,0.0115
48.883333,7.2,37.0258,1.1964,39.8905,904525.0,389110.0,69.92,0.031612,0.016749,14.8834,0.0115
48.9,7.1985,37.0249,1.1975,40.0562,904749.0,389233.0,69.92,0.031609,0.016754,14.885,0.0115
48.916667,7.2004,37.0315,1.1987,40.0691,904974.0,389355.0,69.92,0.031646,0.016726,14.8867,0.0115
48.933333,7.2044,37.0361,1.1989,40.0878,905199.0,389478.0,69.92,0.031647,0.016728,14.8884,0.0115
48.95,7.1995,37.0374,1.198,39.978,905424.0,389600.0,69.92,0.031647,0.01673,14.89,0.0115
48.966667,7.2,37.0296,1.1981,39.9881,905648.0,389723.0,69.91,0.031624,0.016747,14.8917,0.0115
48.983333,7.2005,37.0233,1.1988,39.983,905873.0,389846.0,69.91,0.031631,0.016739,14.8934,0.0115
49.0,7.2016,37.0152,1.1988,40.0548,906098.0,389969.0,69.91,0.031632,0.016736,14.895,0.0115
49.016667,7.204,37.0098,1.1985,39.9879,906324.0,390091.0,69.91,0.03165,0.016722,14.8967,0.0115
49.033333,7.2021,37.0006,1.1985,40.0294,906549.0,390214.0,69.91,0.031635,0.016732,14.8983,0.0115
49.05,7.2,37.0,1.1985,40.0958,906774.0,390337.0,69.91,0.031646,0.016723,14.9,0.0115
49.066667,7.1984,36.9963,1.198,40.017,907000.0,390459.0,69.91,0.031661,0.016712,14.9017,0.0115
49.083333,7.1998,36.9955,1.1982,40.0983,907226.0,390582.0,69.9,0.031643,0.016726,14.9033,0.0115
49.1,7.2032,36.985,1.1987,40.1074,907452.0,390704.0,69.9,0.031661,0.016712,14.905,0.0115
49.116667,7.2019,36.9874,1.1977,40.1958,907678.0,390827.0,69.9,0.031661,0.016714,14.9067,0.0115
49.133333,7.2031,36.982,1.1975,40.075,907904.0,390949.0,69.9,0.031681,0.016699,14.9083,0.0116
49.15,7.2022,36.9792,1.1968,40.1209,908130.0,391072.0,69.9,0.031653,0.016721,14.91,0.0116
49.166667,7.2054,36.9794,1.1968,40.1423,908356.0,391194.0,69.9,0.031662,0.016715,14.9117,0.0116
49.183333,7.2051,36.9728,1.1966,40.1152,908583.0,391317.0,69.9,0.031664,0.016714,14.9133,0.0116
49.2,7.2055,36.9733,1.197,40.0103,908809.0,391440.0,69.89,0.031656,0.016722,14.915,0.0116
49.216667,7.207,36.9738,1.1988,39.9847,909035.0,391563.0,69.89,0.031634,0.016738,14.9167,0.0116
49.233333,7.2076,36.9925,1.199,39.9812,909260.0,391686.0,69.89,0.031628,0.016743,14.9183,0.0116
49.25,7.2048,37.0025,1.1983,40.0098,909486.0,391809.0,69.89,0.031631,0.016737,14.92,0.0116
49.266667,7.2034,37.0013,1.1975,40.0959,909712.0,391932.0,69.89,0.031641,0.016729,14.9216,0.0116
49.283333,7.2025,36.9934,1.1985,40.058,909938.0,392055.0,69.89,0.03166,0.016714,14.9233,0.0116
49.3,7.2033,36.999,1.1989,39.9129,910165.0,392178.0,69.89,0.031653,0.01672,14.925,0.0116
49.316667,7.2049,36.9983,1.1988,39.9107,910391.0,392301.0,69.89,0.031622,0.016742,14.9266,0.0116
49.333333,7.2006,36.9996,1.198,39.8972,910616.0,392424.0,69.88,0.03162,0.016744,14.9283,0.0116
49.35,7.2009,37.0066,1.1976,39.9966,910842.0,392548.0,69.88,0.031619,0.016744,14.93,0.0116
49.366667,7.2033,37.0037,1.197,39.9035,911068.0,392671.0,69.88,0.03164,0.016729,14.9316,0.0116
49.383333,7.2039,36.9989,1.198,39.865,911294.0,392794.0,69.88,0.031619,0.016745,14.9333,0.0116
49.4,7.2014,37.0005,1.1977,39.873,911520.0,392918.0,69.88,0.031611,0.016751,14.935,0.0116
49.416667,7.2038,37.0012,1.1979,39.8933,911746.0,393041.0,69.88,0.031614,0.016748,14.9366,0.0116
49.433333,7.1993,37.0037,1.1982,39.9568,911972.0,393165.0,69.88,0.031617,0.016746,14.9383,0.0116
49.45,7.2009,37.0024,1.1989,39.9403,912198.0,393288.0,69.87,0.031633,0.016735,14.94,0.0116
49.466667,7.2014,37.0004,1.1993,39.9193,912425.0,393411.0,69.87,0.03163,0.016737,14.9416,0.0116
49.483333,7.2056,37.0134,1.1999,40.0232,912651.0,393535.0,69.87,0.031625,0.01674,14.9433,0.0116
49.5,7.2014,37.004,1.1997,40.0246,912878.0,393658.0,69.87,0.031644,0.016729,14.9449,0.0117
49.516667,7.2008,36.9934,1.2005,40.1622,913105.0,393781.0,69.87,0.031648,0.016724,14.9466,0.0117
49.533333,7.2041,37.0005,1.2006,40.0988,913333.0,393904.0,69.87,0.031678,0.016702,14.9483,0.0117
49.55,7.2041,37.0141,1.2003,40.0639,913560.0,394027.0,69.87,0.031663,0.016713,14.9499,0.0117
49.566667,7.2068,37.0214,1.1998,40.0434,913788.0,394150.0,69.86,0.031654,0.016721,14.9516,0.0117
49.583333,7.2053,37.0216,1.2005,39.9891,914015.0,394274.0,69.86,0.031645,0.01673,14.9533,0.0117
49.6,7.2079,37.0219,1.202,40.0102,914242.0,394397.0,69.86,0.031635,0.016737,14.9549,0.0117
49.616667,7.2073,37.0252,1.2016,39.8938,914469.0,394521.0,69.86,0.031636,0.016738,14.9566,0.0117
49.633333,7.2064,37.0232,1.2005,39.8949,914695.0,394645.0,69.86,0.031611,0.016757,14.9583,0.0117
49.65,7.2008,37.0206,1.2006,39.907,914922.0,394769.0,69.86,0.031613,0.016754,14.9599,0.0117
49.666667,7.1997,37.0197,1.2001,39.9128,915149.0,394893.0,69.86,0.031621,0.016747,14.9616,0.0117
49.683333,7.1998,37.0135,1.2002,39.9345,915376.0,395016.0,69.86,0.031623,0.016745,14.9633,0.0117
49.7,7.1994,37.029,1.2001,39.9201,915603.0,395140.0,69.85,0.031629,0.01674,14.9649,0.0117
49.716667,7.1983,37.0222,1.2006,39.8802,915830.0,395264.0,69.85,0.031621,0.016749,14.9666,0.0117
49.733333,7.1969,37.0184,1.1999,39.7738,916057.0,395388.0,69.85,0.031615,0.016752,14.9682,0.0117
49.75,7.1957,37.0237,1.2,39.8871,916283.0,395512.0,69.85,0.031592,0.016768,14.9699,0.0117
49.766667,7.1978,37.0267,1.2012,39.887,916510.0,395636.0,69.85,0.031615,0.016753,14.9716,0.0117
49.783333,7.198,37.0262,1.2021,39.8935,916737.0,395760.0,69.85,0.031615,0.016754,14.9732,0.0117
49.8,7.1964,37.0296,1.2015,39.9338,916964.0,395884.0,69.85,0.031616,0.016753,14.9749,0.0117
49.816667,7.1975,37.0279,1.2017,39.8414,917191.0,396008.0,69.84,0.031623,0.016749,14.9766,0.0117
49.833333,7.198,37.0245,1.2035,39.8602,917418.0,396132.0,69.84,0.031604,0.016762,14.9782,0.0117
49.85,7.1965,37.0152,1.2041,39.8454,917645.0,396257.0,69.84,0.031608,0.016758,14.9799,0.0117
49.866667,7.1945,37.0171,1.2042,39.8949,917872.0,396381.0,69.84,0.031606,0.016758,14.9816,0.0118
49.883333,7.1947,37.0179,1.2041,39.9224,918100.0,396505.0,69.84,0.031615,0.016753,14.9832,0.0118
49.9,7.196,37.0247,1.2039,39.8739,918327.0,396629.0,69.84,0.031621,0.016748,14.9849,0.0118
49.916667,7.1957,37.0291,1.2025,39.766,918554.0,396753.0,69.84,0.03161,0.016758,14.9866,0.0118
49.933333,7.1982,37.0385,1.2015,39.7854,918781.0,396878.0,69.83,0.031586,0.016777,14.9882,0.0118
49.95,7.1972,37.0362,1.2016,39.7139,919008.0,397003.0,69.83,0.031588,0.016779,14.9899,0.0118
49.966667,7.1944,37.0336,1.2014,39.657,919234.0,397127.0,69.83,0.031574,0.016789,14.9915,0.0118
49.983333,7.1966,37.0304,1.201,39.6943,919461.0,397252.0,69.83,0.03156,0.016798,14.9932,0.0118
50.0,7.1963,37.0353,1.2003,39.6211,919687.0,397377.0,69.83,0.031572,0.016788,14.9949,0.0118
50.016667,7.1956,37.0351,1.1995,39.5525,919913.0,397502.0,69.83,0.031554,0.016803,14.9965,0.0118
50.033333,7.1962,37.0297,1.1986,39.6397,920139.0,397628.0,69.83,0.031539,0.016815,14.9982,0.0118
50.05,7.1947,37.0366,1.1987,39.6787,920365.0,397753.0,69.82,0.03156,0.016796,14.9999,0.0118
50.066667,7.1943,37.0189,1.1981,39.6884,920592.0,397878.0,69.82,0.031564,0.016797,15.0015,0.0118
50.083333,7.1954,37.007,1.1982,39.6332,920819.0,398003.0,69.82,0.031573,0.016785,15.0032,0.0118
50.1,7.1961,37.0068,1.1988,39.7224,921046.0,398128.0,69.82,0.031564,0.016789,15.0049,0.0118
50.116667,7.1974,37.0122,1.1986,39.9201,921273.0,398252.0,69.82,0.031585,0.016774,15.0065,0.0118
50.133333,7.1943,37.0087,1.1993,39.9731,921501.0,398377.0,69.82,0.031628,0.016743,15.0082,0.0118
50.15,7.1957,37.0129,1.198,40.0771,921730.0,398501.0,69.82,0.031638,0.016736,15.0099,0.0118
50.166667,7.1953,37.0207,1.1968,40.0894,921960.0,398625.0,69.81,0.03166,0.016719,15.0115,0.0118
50.183333,7.194,37.0241,1.1972,40.108,922189.0,398749.0,69.81,0.03166,0.016722,15.0132,0.0118
50.2,7.1914,37.0233,1.1973,40.1339,922419.0,398873.0,69.81,0.031662,0.016721,15.0148,0.0118
50.216667,7.1942,37.0239,1.1967,40.1334,922649.0,398997.0,69.81,0.031664,0.016721,15.0165,0.0119
50.233333,7.2011,37.0342,1.195,40.1301,922879.0,399121.0,69.81,0.031667,0.016718,15.0182,0.0119
50.25,7.2035,37.0324,1.195,40.1056,923108.0,399246.0,69.81,0.031663,0.016723,15.0198,0.0119
50.266667,7.2047,37.0245,1.1961,40.0961,923338.0,399370.0,69.81,0.031658,0.016727,15.0215,0.0119
50.283333,7.2021,37.0314,1.1954,40.0549,923568.0,399494.0,69.81,0.03166,0.016723,15.0232,0.0119
50.3,7.2006,37.0447,1.1952,39.9127,923798.0,399618.0,69.8,0.031649,0.016733,15.0248,0.0119
50.316667,7.199,37.0469,1.1961,40.0644,924026.0,399743.0,69.8,0.031611,0.016767,15.0265,0.0119
50.333333,7.2026,37.0474,1.1957,40.1657,924256.0,399868.0,69.8,0.031644,0.016744,15.0282,0.0119
50.35,7.2016,37.0423,1.1958,40.0756,924486.0,399992.0,69.8,0.031664,0.016729,15.0298,0.0119
50.366667,7.2003,37.0401,1.1965,40.0463,924715.0,400117.0,69.8,0.031649,0.016738,15.0315,0.0119
50.383333,7.197,37.0291,1.1969,40.0484,924945.0,400242.0,69.8,0.031645,0.01674,15.0332,0.0119
50.4,7.1956,37.0256,1.1973,40.1354,925175.0,400366.0,69.8,0.031651,0.016731,15.0348,0.0119
50.416667,7.1937,37.0258,1.1981,40.0778,925406.0,400490.0,69.79,0.03167,0.016716,15.0365,0.0119
50.433333,7.1939,37.0251,1.1974,40.0843,925636.0,400615.0,69.79,0.031656,0.016727,15.0381,0.0119
50.45,7.1941,37.0283,1.1968,40.0802,925866.0,400739.0,69.79,0.031658,0.016726,15.0398,0.0119
50.466667,7.1978,37.0413,1.1979,39.9998,926097.0,400864.0,69.79,0.031656,0.016729,15.0415,0.0119
50.483333,7.199,37.0375,1.1982,39.9499,926327.0,400989.0,69.79,0.031636,0.016747,15.0431,0.0119
50.5,7.1946,37.0347,1.1988,39.9713,926556.0,401114.0,69.79,0.031628,0.016751,15.0448,0.0119
50.516667,7.1958,37.0355,1.1991,40.007,926786.0,401239.0,69.79,0.031632,0.016748,15.0465,0.0119
50.533333,7.1952,37.0354,1.2003,40.0157,927016.0,401364.0,69.79,0.03164,0.016742,15.0481,0.0119
50.55,7.1955,37.0355,1.2001,39.9867,927246.0,401488.0,69.78,0.031642,0.016741,15.0498,0.0119
50.566667,7.1961,37.0317,1.2,39.9364,927476.0,401613.0,69.78,0.031636,0.016746,15.0515,0.0119
50.583333,7.1965,37.035,1.1999,39.8103,927706.0,401738.0,69.78,0.031628,0.01675,15.0531,0.012
50.6,7.1981,37.0352,1.1993,39.8707,927936.0,401864.0,69.78,0.031599,0.016772,15.0548,0.012
50.616667,7.1945,37.0413,1.1993,39.7314,928165.0,401989.0,69.78,0.031613,0.016762,15.0565,0.012
50.633333,7.1951,37.038,1.199,39.6987,928394.0,402115.0,69.78,0.031577,0.016792,15.0581,0.012
50.65,7.1949,37.0343,1.1978,39.7975,928623.0,402241.0,69.78,0.031572,0.016794,15.0598,0.012
50.666667,7.1944,37.029,1.1972,39.8585,928852.0,402366.0,69.77,0.031595,0.016776,15.0614,0.012
50.683333,7.1912,37.0294,1.1971,39.8324,929082.0,402492.0,69.77,0.03161,0.016763,15.0631,0.012
50.7,7.1887,37.0249,1.1973,39.8569,929311.0,402617.0,69.77,0.031599,0.016773,15.0648,0.012
50.716667,7.187,37.0239,1.198,39.7575,929541.0,402743.0,69.77,0.031601,0.016772,15.0664,0.012
50.733333,7.1874,37.0174,1.1975,39.7878,929770.0,402869.0,69.77,0.031577,0.016791,15.0681,0.012
50.75,7.1863,37.0093,1.1985,39.8589,930000.0,402994.0,69.77,0.031586,0.016782,15.0698,0.012
50.766667,7.1818,36.9996,1.199,39.8483,930230.0,403120.0,69.77,0.031601,0.016771,15.0714,0.012
50.783333,7.1862,37.0036,1.1992,39.7908,930459.0,403246.0,69.76,0.031585,0.016786,15.0731,0.012
50.8,7.1879,36.9954,1.2001,39.8296,930689.0,403372.0,69.76,0.031587,0.016781,15.0748,0.012
50.816667,7.1862,37.0006,1.2016,39.825,930919.0,403497.0,69.76,0.0316,0.01677,15.0764,0.012
50.833333,7.188,36.9979,1.2015,39.7374,931149.0,403623.0,69.76,0.031594,0.016776,15.0781,0.012
50.85,7.1884,36.9982,1.2026,39.6361,931378.0,403749.0,69.76,0.03158,0.016785,15.0797,0.012
50.866667,7.188,37.0066,1.2023,39.6452,931607.0,403875.0,69.76,0.031558,0.016801,15.0814,0.012
50.883333,7.1862,37.0004,1.2009,39.6243,931836.0,404002.0,69.76,0.031559,0.0168,15.0831,0.012
50.9,7.1841,37.0012,1.2004,39.6142,932065.0,404128.0,69.76,0.031551,0.016807,15.0847,0.012
50.916667,7.1834,37.0009,1.2,39.567,932294.0,404254.0,69.75,0.031543,0.016815,15.0864,0.012
50.933333,7.1842,37.0078,1.2001,39.5517,932523.0,404381.0,69.75,0.031531,0.016825,15.0881,0.0121
50.95,7.1844,36.9944,1.2,39.5507,932751.0,404508.0,69.75,0.031529,0.016826,15.0897,0.0121
50.966667,7.1824,36.9897,1.1997,39.6397,932980.0,404635.0,69.75,0.03153,0.016825,15.0914,0.0121
50.983333,7.1858,36.9839,1.1994,39.6279,933209.0,404761.0,69.75,0.031543,0.016818,15.0931,0.0121
51.0,7.1883,36.9851,1.1995,39.6832,933438.0,404888.0,69.75,0.03155,0.016811,15.0947,0.0121
51.016667,7.1872,36.9942,1.1995,39.6455,933668.0,405014.0,69.75,0.031569,0.016795,15.0964,0.0121
51.033333,7.187,37.0022,1.1993,39.7264,933897.0,405141.0,69.74,0.031559,0.016802,15.0981,0.0121
51.05,7.1858,36.9973,1.1998,39.6852,934128.0,405267.0,69.74,0.031576,0.016789,15.0997,0.0121
51.066667,7.1883,36.9996,1.1992,39.698,934358.0,405393.0,69.74,0.031564,0.016799,15.1014,0.0121
51.083333,7.1873,37.0019,1.2005,39.6909,934588.0,405520.0,69.74,0.031574,0.01679,15.103,0.0121
51.1,7.189,37.002,1.2005,39.6973,934818.0,405646.0,69.74,0.03157,0.016794,15.1047,0.0121
51.116667,7.1872,37.0042,1.2002,39.6557,935048.0,405772.0,69.74,0.031575,0.016788,15.1064,0.0121
51.133333,7.1902,37.0048,1.2001,39.7613,935278.0,405899.0,69.74,0.031562,0.0168,15.108,0.0121
51.15,7.1857,37.0129,1.1995,39.7882,935509.0,406025.0,69.73,0.031592,0.016776,15.1097,0.0121
51.166667,7.1847,37.0068,1.2004,39.9198,935740.0,406151.0,69.73,0.031586,0.016784,15.1114,0.0121
51.183333,7.1846,37.0088,1.2004,40.0359,935972.0,406278.0,69.73,0.031613,0.016765,15.113,0.0121
51.2,7.1796,37.0111,1.1999,39.8818,936204.0,406403.0,69.73,0.031637,0.016747,15.1147,0.0121
